transaction_id,user_id,amount,merchant,category,time_of_day,device_type,location,is_fraud
2751,1915,416.32,M020,clothing,16,desktop,UK,0
2752,1881,35.35,M014,clothing,8,mobile,CA,0
2753,1333,91.56,M020,grocery,17,tablet,CA,0
2754,1641,149.83,M007,electronics,19,mobile,UK,0
2755,1968,138.29,M008,clothing,8,tablet,US,0
2756,1510,39.86,M008,grocery,10,desktop,CA,0
2757,1292,94.38,M008,grocery,16,mobile,UK,0
2758,1019,205.0,M002,jewelry,13,mobile,CA,0
2759,1281,1.56,M014,travel,17,desktop,CA,0
2760,1796,57.22,M010,jewelry,17,desktop,US,0
2761,1000,25.4,M018,travel,11,desktop,UK,0
2762,1118,49.21,M018,electronics,17,desktop,UK,0
2763,1034,53.78,M018,electronics,7,desktop,US,0
2764,1197,137.31,M016,electronics,7,desktop,US,0
2765,1484,9.85,M020,grocery,7,tablet,US,0
2766,1756,71.86,M005,grocery,19,tablet,UK,0
2767,1058,83.06,M020,jewelry,14,mobile,CA,0
2768,1836,68.15,M005,clothing,7,tablet,UK,0
2769,1160,131.63,M020,luxury,13,mobile,UK,0
2770,1690,48.42,M010,travel,12,tablet,US,0
2771,1205,289.98,M017,travel,22,tablet,US,0
2772,1011,65.74,M013,electronics,7,desktop,US,0
2773,1489,84.68,M017,travel,16,tablet,UK,0
2774,1275,174.6,M018,food,18,tablet,US,0
2775,1692,32.19,M013,electronics,5,tablet,US,0
2776,1241,7.82,M017,luxury,16,desktop,CA,0
2777,1215,123.03,M015,travel,3,desktop,CA,0
2778,1250,65.97,M012,jewelry,6,tablet,US,0
2779,1810,226.82,M010,travel,16,mobile,CA,0
2780,1125,405.59,M013,grocery,21,tablet,UK,0
2781,1993,50.93,M011,jewelry,21,desktop,CA,0
2782,1216,53.69,M003,jewelry,17,desktop,US,0
2783,1305,52.42,M010,jewelry,5,mobile,UK,0
2784,1796,39.24,M011,food,9,desktop,UK,0
2785,1184,152.18,M006,food,17,desktop,CA,0
2786,1038,142.29,M001,travel,23,tablet,US,0
2787,1222,65.13,M006,electronics,6,mobile,US,0
2788,1183,4.57,M005,travel,13,desktop,CA,0
2789,1494,37.04,M007,travel,21,desktop,CA,0
2790,1426,34.57,M012,travel,13,tablet,CA,0
2791,1177,166.65,M012,luxury,9,tablet,US,0
2792,1918,9.17,M007,grocery,21,tablet,CA,0
2793,1427,163.82,M002,jewelry,8,tablet,CA,0
2794,1293,110.62,M001,clothing,9,mobile,CA,0
2795,1851,131.84,M018,luxury,1,tablet,US,1
2796,1150,56.6,M012,electronics,2,mobile,UK,0
2797,1383,113.86,M007,electronics,15,desktop,US,0
2798,1637,93.91,M019,jewelry,9,desktop,US,0
2799,1812,146.53,M003,electronics,22,tablet,UK,0
2800,1307,59.2,M010,jewelry,10,tablet,US,0
2801,1335,64.02,M011,electronics,9,tablet,UK,0
2802,1945,103.16,M005,travel,11,desktop,UK,0
2803,1745,11.44,M002,grocery,13,desktop,UK,0
2804,1891,57.31,M008,luxury,8,desktop,UK,0
2805,1374,357.38,M014,luxury,12,mobile,US,0
2806,1007,3.83,M008,electronics,5,desktop,UK,0
2807,1340,37.98,M006,luxury,10,tablet,CA,0
2808,1128,37.7,M001,electronics,0,mobile,UK,0
2809,1775,100.37,M001,clothing,14,mobile,UK,0
2810,1668,11.18,M008,luxury,6,mobile,US,0
2811,1351,99.03,M011,grocery,10,desktop,CA,0
2812,1357,9.99,M018,luxury,16,desktop,UK,0
2813,1516,9.98,M010,travel,4,desktop,CA,0
2814,1494,130.26,M012,grocery,8,desktop,UK,0
2815,1085,39.18,M020,luxury,15,tablet,US,0
2816,1174,379.08,M016,grocery,10,mobile,CA,0
2817,1801,3.81,M005,luxury,16,mobile,CA,0
2818,1192,58.9,M016,electronics,5,mobile,US,0
2819,1310,12.01,M012,food,14,mobile,US,0
2820,1118,43.29,M006,electronics,2,mobile,US,0
2821,1217,633.25,M005,jewelry,8,tablet,US,0
2822,1426,219.68,M001,luxury,11,tablet,CA,0
2823,1969,4.95,M019,clothing,18,mobile,US,0
2824,1413,82.84,M010,grocery,17,mobile,CA,0
2825,1113,104.36,M014,jewelry,15,desktop,UK,0
2826,1977,23.51,M003,travel,7,mobile,UK,0
2827,1144,15.68,M006,jewelry,18,tablet,US,0
2828,1537,234.74,M005,food,4,desktop,US,0
2829,1647,346.79,M017,luxury,11,tablet,CA,0
2830,1302,481.5,M018,grocery,5,desktop,CA,0
2831,1743,155.95,M012,electronics,11,desktop,UK,0
2832,1880,108.92,M005,grocery,14,mobile,CA,0
2833,1587,42.42,M009,clothing,9,tablet,US,0
2834,1986,18.8,M012,grocery,16,tablet,UK,0
2835,1839,8.23,M020,jewelry,6,mobile,UK,0
2836,1344,118.19,M009,jewelry,6,desktop,US,0
2837,1813,153.58,M003,electronics,20,desktop,CA,0
2838,1963,175.13,M001,electronics,10,tablet,US,0
2839,1800,245.07,M015,electronics,1,mobile,CA,0
2840,1000,211.97,M010,travel,20,mobile,UK,0
2841,1146,825.97,M014,luxury,1,tablet,US,0
2842,1286,27.98,M007,clothing,13,desktop,UK,0
2843,1975,144.1,M004,travel,17,desktop,UK,0
2844,1653,88.3,M005,travel,15,mobile,US,0
2845,1052,30.28,M020,travel,10,desktop,UK,0
2846,1303,401.21,M016,grocery,8,desktop,CA,0
2847,1068,228.18,M003,food,6,desktop,US,0
2848,1360,13.76,M017,luxury,3,tablet,CA,0
2849,1601,2.65,M013,grocery,15,mobile,CA,0
2850,1957,116.58,M006,electronics,13,tablet,CA,0
2851,1219,92.67,M005,clothing,10,tablet,US,0
2852,1961,274.6,M016,travel,7,desktop,CA,0
2853,1703,26.66,M011,grocery,10,mobile,US,0
2854,1965,8.82,M017,luxury,19,desktop,CA,0
2855,1574,30.0,M005,jewelry,16,mobile,US,0
2856,1584,1.91,M006,luxury,18,desktop,CA,0
2857,1160,3.66,M010,travel,9,mobile,UK,0
2858,1680,246.34,M001,luxury,11,mobile,CA,0
2859,1088,43.39,M010,grocery,0,desktop,UK,0
2860,1687,52.9,M017,jewelry,1,desktop,UK,0
2861,1780,1.85,M003,grocery,17,tablet,CA,0
2862,1584,31.54,M002,grocery,6,tablet,CA,1
2863,1756,163.34,M017,travel,15,mobile,UK,0
2864,1588,95.58,M004,grocery,12,desktop,US,0
2865,1158,140.15,M002,electronics,3,desktop,CA,0
2866,1488,59.28,M005,luxury,9,tablet,UK,0
2867,1970,37.07,M010,jewelry,8,desktop,US,0
2868,1323,65.93,M001,clothing,17,mobile,CA,0
2869,1609,39.02,M001,food,8,mobile,US,0
2870,1380,182.62,M004,luxury,21,mobile,UK,0
2871,1101,35.34,M007,travel,9,tablet,CA,0
2872,1493,107.81,M014,jewelry,7,mobile,US,0
2873,1643,14.73,M014,electronics,22,tablet,CA,0
2874,1613,116.11,M018,jewelry,10,tablet,US,0
2875,1018,244.53,M002,clothing,12,mobile,US,0
2876,1453,93.8,M001,travel,23,tablet,CA,0
2877,1481,82.07,M016,jewelry,12,tablet,CA,0
2878,1593,324.72,M018,luxury,15,mobile,CA,0
2879,1396,98.72,M016,electronics,12,mobile,UK,0
2880,1278,30.05,M006,travel,11,tablet,CA,0
2881,1850,34.59,M010,electronics,14,tablet,US,0
2882,1364,122.18,M002,travel,15,desktop,CA,0
2883,1330,132.97,M007,food,7,mobile,UK,0
2884,1640,36.17,M017,clothing,5,desktop,UK,0
2885,1343,42.36,M003,food,23,tablet,CA,0
2886,1821,471.68,M020,luxury,7,desktop,US,0
2887,1454,10.75,M012,luxury,1,tablet,UK,0
2888,1600,51.86,M002,luxury,17,desktop,US,0
2889,1724,6.45,M007,grocery,10,tablet,UK,0
2890,1654,172.08,M017,luxury,16,tablet,UK,0
2891,1064,9.69,M019,electronics,9,tablet,US,0
2892,1075,112.09,M012,food,1,mobile,US,0
2893,1710,5.81,M009,electronics,22,tablet,UK,0
2894,1142,111.74,M014,travel,18,mobile,US,0
2895,1916,185.17,M002,electronics,19,tablet,CA,0
2896,1914,50.89,M004,grocery,19,desktop,CA,0
2897,1827,73.84,M019,electronics,19,tablet,UK,0
2898,1604,51.34,M016,travel,1,tablet,CA,0
2899,1472,35.74,M017,travel,5,desktop,UK,0
2900,1416,162.59,M002,food,16,tablet,US,0
2901,1304,31.75,M017,luxury,11,tablet,US,0
2902,1735,128.35,M019,clothing,4,tablet,CA,0
2903,1496,23.09,M008,jewelry,1,desktop,US,0
2904,1290,28.75,M020,food,8,tablet,CA,0
2905,1939,41.02,M006,grocery,1,mobile,UK,0
2906,1101,88.95,M012,jewelry,21,mobile,CA,0
2907,1985,60.59,M018,electronics,19,mobile,CA,0
2908,1266,136.71,M002,food,13,mobile,US,0
2909,1866,24.02,M019,jewelry,21,desktop,US,0
2910,1967,1.07,M010,luxury,14,tablet,US,0
2911,1621,149.86,M003,luxury,1,mobile,CA,0
2912,1973,172.4,M012,food,17,tablet,US,0
2913,1841,6.13,M016,luxury,11,tablet,UK,0
2914,1961,94.39,M012,electronics,6,desktop,CA,0
2915,1941,47.51,M008,travel,15,tablet,CA,0
2916,1776,157.94,M005,food,18,mobile,CA,0
2917,1002,207.48,M011,grocery,2,mobile,UK,0
2918,1084,190.38,M010,jewelry,14,desktop,UK,0
2919,1793,150.15,M003,jewelry,14,mobile,US,0
2920,1327,31.34,M009,jewelry,6,mobile,US,0
2921,1815,167.07,M012,food,7,desktop,CA,0
2922,1449,76.25,M006,electronics,6,desktop,US,0
2923,1453,5.42,M019,food,2,mobile,UK,0
2924,1923,61.05,M016,food,18,desktop,US,0
2925,1628,285.0,M014,luxury,22,desktop,US,0
2926,1220,218.8,M004,travel,18,mobile,CA,0
2927,1153,10.79,M018,jewelry,17,mobile,UK,0
2928,1664,136.31,M010,electronics,6,desktop,UK,0
2929,1011,163.88,M018,clothing,18,tablet,UK,0
2930,1132,31.66,M012,electronics,4,tablet,US,0
2931,1993,63.79,M019,luxury,22,mobile,UK,0
2932,1303,124.13,M008,food,12,mobile,US,0
2933,1292,57.81,M001,grocery,1,tablet,CA,0
2934,1974,11.97,M014,electronics,23,desktop,UK,0
2935,1299,122.38,M006,jewelry,17,tablet,CA,0
2936,1739,242.63,M014,grocery,3,tablet,US,0
2937,1782,105.69,M002,clothing,3,mobile,UK,0
2938,1042,148.63,M009,clothing,7,desktop,US,0
2939,1943,44.37,M012,grocery,10,tablet,UK,0
2940,1342,20.24,M005,luxury,0,desktop,US,0
2941,1325,102.94,M002,clothing,8,mobile,US,0
2942,1813,39.72,M019,grocery,5,tablet,US,0
2943,1497,196.66,M007,food,3,mobile,CA,0
2944,1363,13.08,M007,grocery,5,tablet,UK,0
2945,1890,56.82,M010,food,12,desktop,US,0
2946,1426,50.54,M017,luxury,21,mobile,UK,0
2947,1020,278.15,M014,jewelry,8,desktop,US,0
2948,1406,16.62,M011,jewelry,13,tablet,UK,0
2949,1618,0.99,M020,clothing,11,mobile,US,0
2950,1335,27.19,M006,travel,3,desktop,US,0
2951,1814,171.63,M008,travel,7,desktop,CA,0
2952,1116,23.49,M019,grocery,16,tablet,UK,0
2953,1123,27.56,M019,luxury,21,mobile,CA,0
2954,1398,13.91,M017,food,4,desktop,US,0
2955,1792,125.68,M018,jewelry,2,mobile,CA,0
2956,1803,7.17,M012,luxury,3,mobile,CA,0
2957,1714,40.23,M009,jewelry,7,mobile,CA,0
2958,1050,33.2,M016,jewelry,15,mobile,CA,1
2959,1782,81.0,M018,clothing,10,tablet,UK,0
2960,1323,131.09,M016,jewelry,1,desktop,CA,0
2961,1788,76.12,M016,travel,7,mobile,US,0
2962,1140,267.4,M004,electronics,6,desktop,US,0
2963,1469,302.5,M007,clothing,0,desktop,CA,0
2964,1786,44.86,M001,grocery,1,desktop,CA,0
2965,1801,150.36,M020,electronics,22,tablet,CA,0
2966,1333,134.25,M001,clothing,12,mobile,US,0
2967,1892,223.46,M008,luxury,10,mobile,CA,0
2968,1963,59.41,M008,clothing,2,desktop,UK,0
2969,1372,75.6,M010,food,1,desktop,CA,0
2970,1563,53.75,M001,electronics,15,tablet,UK,0
2971,1493,189.96,M014,electronics,0,tablet,CA,0
2972,1538,26.1,M014,travel,6,desktop,US,0
2973,1668,27.41,M010,electronics,2,mobile,US,0
2974,1750,46.62,M019,jewelry,21,tablet,CA,0
2975,1155,26.18,M016,travel,15,mobile,UK,0
2976,1290,82.33,M009,luxury,23,tablet,US,0
2977,1647,14.44,M020,jewelry,5,mobile,US,0
2978,1143,38.59,M016,travel,13,desktop,US,0
2979,1105,244.7,M020,grocery,22,tablet,CA,0
2980,1419,52.63,M008,luxury,10,desktop,CA,0
2981,1669,137.93,M007,travel,21,tablet,CA,0
2982,1657,12.04,M011,grocery,22,desktop,UK,0
2983,1001,28.44,M006,travel,20,tablet,CA,0
2984,1944,164.69,M015,grocery,18,tablet,UK,0
2985,1588,143.97,M019,jewelry,21,tablet,CA,0
2986,1643,48.8,M014,luxury,0,mobile,UK,0
2987,1089,308.78,M015,luxury,20,mobile,UK,0
2988,1344,241.51,M006,travel,12,tablet,CA,0
2989,1349,327.81,M010,food,19,desktop,UK,0
2990,1458,55.85,M014,travel,8,desktop,US,0
2991,1262,22.0,M016,grocery,10,tablet,US,0
2992,1350,98.53,M013,luxury,0,mobile,CA,0
2993,1107,115.45,M011,clothing,12,mobile,US,0
2994,1585,13.4,M003,jewelry,19,mobile,CA,0
2995,1038,154.4,M008,food,0,mobile,UK,0
2996,1908,1.82,M003,clothing,2,desktop,US,0
2997,1158,65.92,M002,clothing,19,tablet,UK,0
2998,1582,40.2,M014,jewelry,16,tablet,CA,0
2999,1958,134.82,M020,travel,4,tablet,CA,0
3000,1311,37.51,M015,electronics,5,desktop,UK,0
3001,1240,175.33,M003,food,16,mobile,CA,0
3002,1937,90.38,M001,travel,9,mobile,US,0
3003,1444,157.94,M015,jewelry,10,desktop,CA,0
3004,1297,454.13,M020,electronics,12,desktop,US,0
3005,1951,113.68,M002,jewelry,9,tablet,CA,0
3006,1035,419.64,M018,jewelry,13,tablet,US,0
3007,1083,2.93,M001,clothing,12,desktop,CA,0
3008,1451,41.27,M009,luxury,3,desktop,CA,0
3009,1885,11.41,M003,travel,19,desktop,UK,0
3010,1774,30.42,M002,jewelry,16,mobile,UK,0
3011,1821,182.57,M004,travel,17,tablet,US,0
3012,1384,3.29,M016,electronics,10,desktop,UK,0
3013,1171,73.44,M001,clothing,9,desktop,UK,0
3014,1375,83.73,M009,electronics,20,mobile,US,0
3015,1684,82.36,M008,electronics,17,desktop,UK,0
3016,1361,64.49,M006,clothing,18,tablet,US,0
3017,1558,156.35,M020,travel,8,mobile,US,0
3018,1890,14.33,M018,electronics,4,desktop,US,0
3019,1140,37.19,M016,grocery,0,tablet,US,0
3020,1886,95.64,M008,travel,4,tablet,CA,1
3021,1917,117.43,M004,luxury,2,mobile,CA,0
3022,1117,51.78,M003,luxury,0,tablet,US,0
3023,1276,208.24,M015,jewelry,18,mobile,UK,0
3024,1725,53.7,M006,clothing,5,tablet,US,0
3025,1219,51.55,M001,luxury,9,desktop,US,0
3026,1904,3.69,M018,clothing,4,mobile,UK,0
3027,1025,80.1,M011,travel,11,tablet,US,0
3028,1520,123.33,M003,grocery,11,mobile,CA,0
3029,1782,12.15,M013,grocery,16,tablet,US,0
3030,1009,36.45,M017,grocery,1,mobile,CA,0
3031,1983,151.99,M018,grocery,20,desktop,UK,0
3032,1377,45.56,M014,food,13,mobile,UK,0
3033,1632,27.65,M007,clothing,11,mobile,UK,0
3034,1636,111.54,M007,electronics,12,desktop,CA,0
3035,1681,21.91,M014,clothing,4,tablet,US,0
3036,1583,226.0,M015,luxury,4,desktop,UK,0
3037,1151,11.16,M012,clothing,16,mobile,UK,0
3038,1719,122.6,M012,clothing,4,desktop,UK,0
3039,1048,69.22,M008,grocery,23,desktop,US,0
3040,1153,203.97,M016,grocery,18,mobile,US,0
3041,1858,13.49,M009,food,3,mobile,CA,0
3042,1292,113.29,M002,travel,6,desktop,CA,0
3043,1579,84.88,M014,clothing,22,mobile,US,0
3044,1049,65.41,M016,jewelry,16,tablet,US,0
3045,1663,67.61,M005,travel,10,tablet,UK,0
3046,1530,128.01,M005,luxury,5,tablet,UK,0
3047,1611,277.65,M020,food,12,tablet,CA,0
3048,1059,9.57,M018,luxury,11,desktop,UK,0
3049,1166,1.97,M018,grocery,4,desktop,US,1
3050,1201,163.84,M005,luxury,23,desktop,US,0
3051,1856,11.45,M011,clothing,9,mobile,CA,0
3052,1145,431.98,M013,grocery,10,desktop,US,0
3053,1914,96.59,M003,travel,8,desktop,CA,1
3054,1675,105.23,M017,electronics,12,mobile,UK,0
3055,1969,22.18,M018,grocery,2,mobile,CA,0
3056,1992,27.48,M014,grocery,16,mobile,US,1
3057,1438,107.69,M012,food,17,tablet,UK,0
3058,1241,240.49,M014,electronics,4,desktop,US,1
3059,1580,403.93,M018,travel,15,desktop,US,0
3060,1686,22.07,M020,jewelry,22,desktop,UK,0
3061,1560,14.4,M002,jewelry,15,mobile,US,0
3062,1482,5.81,M007,jewelry,10,desktop,US,0
3063,1107,202.72,M015,clothing,21,tablet,UK,0
3064,1225,34.92,M010,jewelry,3,desktop,US,0
3065,1672,0.18,M015,clothing,8,desktop,CA,0
3066,1630,25.34,M017,travel,14,mobile,US,1
3067,1660,41.62,M011,travel,11,tablet,US,0
3068,1976,470.9,M002,grocery,15,desktop,UK,0
3069,1661,74.14,M018,jewelry,3,mobile,CA,0
3070,1431,22.91,M004,food,2,tablet,US,0
3071,1804,40.77,M009,travel,20,tablet,UK,0
3072,1654,40.09,M017,electronics,3,mobile,US,0
3073,1418,1.99,M017,electronics,1,mobile,US,0
3074,1987,14.52,M017,travel,18,mobile,US,0
3075,1454,118.81,M016,grocery,6,mobile,CA,0
3076,1159,12.81,M020,luxury,1,mobile,UK,0
3077,1522,26.23,M008,electronics,0,mobile,CA,0
3078,1649,43.19,M015,electronics,17,desktop,US,0
3079,1968,141.77,M001,luxury,7,mobile,CA,0
3080,1589,87.32,M019,grocery,7,mobile,US,0
3081,1076,116.8,M015,luxury,9,tablet,CA,0
3082,1508,83.7,M009,grocery,17,tablet,UK,0
3083,1440,115.07,M005,grocery,21,tablet,CA,0
3084,1253,0.28,M016,food,10,mobile,UK,1
3085,1920,267.22,M013,grocery,22,mobile,US,0
3086,1769,11.76,M016,grocery,0,desktop,UK,0
3087,1319,52.13,M011,grocery,6,desktop,US,0
3088,1802,147.42,M013,travel,7,desktop,CA,0
3089,1262,57.13,M006,jewelry,13,desktop,CA,0
3090,1596,293.45,M020,travel,23,mobile,UK,0
3091,1657,63.03,M017,jewelry,18,tablet,CA,0
3092,1834,207.9,M005,food,7,mobile,CA,0
3093,1553,166.51,M017,food,18,mobile,US,0
3094,1373,396.26,M001,electronics,21,mobile,CA,0
3095,1636,261.11,M005,luxury,3,mobile,US,0
3096,1166,228.4,M005,luxury,22,tablet,UK,0
3097,1936,131.53,M007,travel,23,tablet,CA,0
3098,1752,45.73,M016,jewelry,9,desktop,UK,0
3099,1458,11.22,M018,food,21,mobile,CA,0
3100,1998,116.68,M006,food,9,desktop,UK,0
3101,1279,384.69,M002,travel,3,tablet,UK,0
3102,1699,129.68,M013,electronics,7,tablet,US,0
3103,1301,264.13,M010,grocery,6,desktop,CA,0
3104,1530,163.12,M020,clothing,14,tablet,UK,0
3105,1579,17.81,M011,electronics,7,tablet,US,0
3106,1217,28.66,M002,luxury,9,mobile,UK,0
3107,1101,41.83,M008,luxury,6,mobile,UK,0
3108,1553,18.42,M019,clothing,18,tablet,UK,0
3109,1287,87.14,M020,electronics,2,tablet,CA,0
3110,1166,370.71,M017,electronics,8,desktop,CA,0
3111,1620,143.32,M016,grocery,15,desktop,UK,0
3112,1035,55.06,M010,food,13,tablet,UK,0
3113,1743,0.45,M005,jewelry,6,mobile,UK,0
3114,1740,37.58,M014,electronics,11,mobile,CA,0
3115,1352,74.82,M019,grocery,0,desktop,UK,0
3116,1675,39.19,M004,luxury,15,mobile,UK,0
3117,1898,11.77,M020,clothing,2,mobile,UK,0
3118,1072,58.48,M016,travel,0,desktop,UK,0
3119,1647,29.2,M015,luxury,5,desktop,CA,0
3120,1352,239.95,M009,travel,1,mobile,US,0
3121,1890,10.73,M003,food,6,desktop,US,0
3122,1069,5.04,M009,travel,7,tablet,UK,0
3123,1424,0.53,M018,electronics,12,desktop,US,0
3124,1998,39.76,M004,clothing,15,tablet,US,0
3125,1707,107.99,M019,electronics,21,tablet,CA,0
3126,1780,131.09,M004,travel,20,tablet,UK,0
3127,1560,60.38,M009,jewelry,9,desktop,CA,0
3128,1827,115.31,M001,luxury,3,desktop,US,0
3129,1641,44.62,M001,travel,23,desktop,US,0
3130,1955,110.2,M020,jewelry,20,tablet,UK,0
3131,1516,4.14,M019,travel,12,desktop,UK,0
3132,1427,49.55,M003,food,16,mobile,CA,1
3133,1538,156.47,M010,clothing,7,mobile,UK,0
3134,1159,162.46,M012,jewelry,7,desktop,US,0
3135,1148,125.93,M018,grocery,22,tablet,CA,0
3136,1775,22.85,M014,food,6,desktop,CA,0
3137,1229,28.4,M010,electronics,23,mobile,UK,0
3138,1711,554.39,M010,travel,0,tablet,UK,0
3139,1561,10.91,M018,clothing,14,desktop,US,0
3140,1066,19.93,M001,clothing,14,desktop,CA,0
3141,1811,13.93,M015,travel,18,tablet,CA,0
3142,1380,39.7,M008,grocery,3,tablet,CA,0
3143,1057,23.59,M003,luxury,5,mobile,CA,0
3144,1258,68.85,M018,luxury,9,desktop,US,0
3145,1341,64.63,M009,jewelry,11,mobile,US,0
3146,1837,231.78,M016,travel,3,mobile,US,0
3147,1129,3.54,M015,clothing,5,tablet,UK,0
3148,1726,38.55,M005,grocery,13,desktop,US,0
3149,1171,90.8,M013,luxury,12,mobile,US,0
3150,1769,92.84,M020,grocery,21,mobile,US,0
3151,1613,65.42,M007,luxury,20,tablet,US,0
3152,1208,169.1,M016,electronics,2,desktop,UK,0
3153,1802,6.48,M007,grocery,20,desktop,CA,0
3154,1353,169.0,M016,food,14,mobile,CA,0
3155,1470,68.27,M013,clothing,2,tablet,UK,0
3156,1797,14.36,M017,food,4,desktop,US,0
3157,1115,216.89,M009,luxury,12,desktop,CA,0
3158,1263,104.76,M012,grocery,14,mobile,CA,0
3159,1661,17.86,M013,grocery,16,desktop,CA,0
3160,1811,3.42,M009,food,5,desktop,CA,0
3161,1441,15.21,M005,electronics,22,desktop,US,0
3162,1547,93.85,M007,grocery,17,desktop,CA,0
3163,1452,19.76,M001,food,2,mobile,UK,0
3164,1844,25.59,M004,food,8,desktop,UK,0
3165,1476,2.55,M004,clothing,7,desktop,CA,0
3166,1286,128.35,M016,electronics,19,tablet,US,0
3167,1302,166.27,M005,jewelry,10,mobile,CA,0
3168,1310,159.38,M004,food,23,desktop,CA,0
3169,1207,13.65,M006,clothing,10,tablet,CA,1
3170,1617,233.62,M003,jewelry,7,mobile,UK,0
3171,1445,111.56,M008,clothing,21,desktop,UK,0
3172,1669,227.82,M017,clothing,0,tablet,US,0
3173,1632,59.27,M018,travel,1,mobile,CA,0
3174,1054,57.44,M018,electronics,19,desktop,CA,0
3175,1911,153.5,M012,grocery,3,tablet,CA,0
3176,1011,9.79,M001,electronics,1,mobile,CA,0
3177,1656,73.58,M012,jewelry,1,tablet,UK,0
3178,1399,181.02,M011,travel,12,tablet,US,0
3179,1907,177.31,M013,electronics,21,desktop,UK,0
3180,1647,312.66,M003,grocery,20,tablet,CA,0
3181,1979,119.82,M008,electronics,19,desktop,UK,0
3182,1514,23.29,M003,electronics,5,desktop,US,0
3183,1655,2.05,M017,electronics,3,tablet,CA,0
3184,1541,65.28,M013,food,14,tablet,CA,0
3185,1236,72.09,M010,food,22,tablet,UK,0
3186,1278,27.48,M017,electronics,2,tablet,UK,0
3187,1347,13.32,M003,grocery,3,mobile,UK,0
3188,1626,88.24,M013,luxury,16,desktop,US,0
3189,1103,144.5,M006,grocery,5,tablet,US,0
3190,1629,498.41,M014,grocery,1,mobile,US,1
3191,1516,142.01,M010,grocery,19,tablet,CA,0
3192,1979,157.81,M020,travel,12,mobile,CA,0
3193,1871,95.83,M016,travel,14,desktop,UK,0
3194,1247,426.32,M018,clothing,4,tablet,CA,0
3195,1363,102.15,M013,electronics,23,mobile,US,0
3196,1320,196.79,M010,luxury,18,mobile,CA,0
3197,1632,291.48,M006,luxury,5,desktop,UK,0
3198,1285,265.72,M010,electronics,16,tablet,UK,0
3199,1148,48.03,M005,clothing,0,tablet,UK,0
3200,1083,8.19,M006,grocery,1,desktop,UK,1
3201,1965,18.86,M007,jewelry,0,desktop,CA,0
3202,1405,6.1,M011,jewelry,7,desktop,UK,0
3203,1977,11.14,M016,clothing,3,mobile,CA,0
3204,1455,20.41,M012,luxury,17,mobile,UK,0
3205,1742,41.72,M012,jewelry,22,desktop,UK,0
3206,1799,78.43,M020,food,23,tablet,CA,0
3207,1160,124.37,M005,electronics,8,mobile,US,0
3208,1783,23.69,M016,jewelry,14,desktop,US,0
3209,1459,111.63,M006,travel,15,mobile,US,0
3210,1549,121.83,M009,travel,20,mobile,US,0
3211,1499,81.79,M005,luxury,2,desktop,UK,0
3212,1737,233.94,M016,luxury,0,tablet,CA,0
3213,1508,11.77,M018,food,23,tablet,US,0
3214,1653,19.49,M019,electronics,12,mobile,UK,0
3215,1803,55.98,M012,food,13,tablet,CA,0
3216,1480,13.55,M002,electronics,5,tablet,UK,0
3217,1662,83.54,M010,electronics,4,desktop,US,0
3218,1113,50.82,M012,luxury,22,desktop,CA,0
3219,1748,33.49,M014,jewelry,4,desktop,CA,0
3220,1577,18.63,M018,travel,3,tablet,UK,0
3221,1360,40.85,M019,clothing,20,tablet,UK,0
3222,1340,93.64,M006,jewelry,11,desktop,CA,0
3223,1769,85.75,M005,luxury,13,tablet,US,0
3224,1986,17.87,M016,grocery,22,desktop,US,0
3225,1760,13.34,M014,food,13,mobile,CA,0
3226,1968,2.7,M013,luxury,10,mobile,CA,0
3227,1448,1.25,M002,grocery,21,tablet,US,0
3228,1842,211.87,M002,electronics,9,tablet,US,0
3229,1834,4.61,M012,luxury,9,tablet,UK,0
3230,1179,131.39,M001,jewelry,8,tablet,UK,0
3231,1701,205.56,M019,grocery,1,mobile,US,0
3232,1406,10.32,M016,grocery,13,desktop,CA,0
3233,1665,57.32,M007,travel,6,mobile,CA,0
3234,1195,327.82,M007,luxury,16,desktop,UK,0
3235,1465,179.66,M016,grocery,23,tablet,CA,0
3236,1310,67.28,M006,travel,19,desktop,CA,0
3237,1261,143.79,M018,travel,7,desktop,CA,0
3238,1418,179.2,M001,electronics,23,desktop,CA,0
3239,1405,42.78,M001,travel,19,desktop,UK,0
3240,1938,222.7,M014,electronics,3,mobile,CA,1
3241,1142,63.58,M006,travel,4,tablet,US,0
3242,1341,75.04,M006,travel,12,tablet,UK,0
3243,1315,813.75,M004,luxury,6,desktop,CA,0
3244,1100,185.34,M012,luxury,5,tablet,CA,0
3245,1243,44.91,M018,electronics,16,mobile,CA,0
3246,1489,1.04,M010,grocery,5,desktop,UK,0
3247,1011,98.4,M003,food,18,tablet,CA,0
3248,1238,121.71,M003,jewelry,2,tablet,UK,0
3249,1560,105.21,M008,jewelry,8,desktop,US,0
3250,1041,343.77,M001,electronics,20,mobile,CA,0
3251,1677,198.76,M018,grocery,14,desktop,UK,0
3252,1593,59.57,M015,luxury,7,desktop,US,0
3253,1428,6.49,M020,luxury,22,tablet,UK,1
3254,1802,64.64,M017,food,14,tablet,CA,0
3255,1157,116.87,M011,clothing,0,desktop,UK,0
3256,1215,93.58,M013,luxury,7,desktop,CA,0
3257,1669,77.25,M020,electronics,22,tablet,UK,0
3258,1461,63.27,M010,clothing,3,desktop,US,0
